tanggal,komoditas,pasar,harga
2024-12-04,BAWANG PUTIH,SEPATAN,38500
2024-12-04,BERAS IR 64 KW I,CISOKA,13500
2024-12-04,BERAS IR 64 KW I,SEPATAN,13500
2024-12-04,BERAS IR 64 KW II,CISOKA,12500
2024-12-04,BERAS IR 64 KW II,SEPATAN,12000
2024-12-04,BERAS SPHP,CISOKA,12500
2024-12-04,BERAS SPHP,SEPATAN,12500
2024-12-04,MINYAK GORENG CURAH,CISOKA,15000
2024-12-04,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-04,DAGING AYAM RAS,CISOKA,34500
2024-12-04,DAGING AYAM RAS,SEPATAN,35000
2024-12-04,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-04,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-04,DAGING SAPI SEGAR,CISOKA,120000
2024-12-04,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-04,GULA PASIR LOKAL,CISOKA,18000
2024-12-04,GULA PASIR LOKAL,SEPATAN,18000
2024-12-04,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-04,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-04,CABE MERAH BESAR,CISOKA,32000
2024-12-04,CABE MERAH BESAR,SEPATAN,32500
2024-12-04,CABE MERAH KERITING,CISOKA,26000
2024-12-04,CABE MERAH KERITING,SEPATAN,25500
2024-12-04,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-04,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-04,CABE RAWIT HIJAU,CISOKA,32500
2024-12-04,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-04,CABE RAWIT MERAH,CISOKA,36500
2024-12-04,CABE RAWIT MERAH,SEPATAN,37500
2024-12-04,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-04,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-04,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-04,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-04,TELUR AYAM RAS,CISOKA,27000
2024-12-04,TELUR AYAM RAS,SEPATAN,26500
2024-12-05,AYAM KAMPUNG,CISOKA,68500
2024-12-05,AYAM KAMPUNG,SEPATAN,69000
2024-12-05,BAWANG MERAH,CISOKA,35000
2024-12-05,BAWANG MERAH,SEPATAN,35000
2024-12-05,BAWANG PUTIH,CISOKA,38000
2024-12-05,BAWANG PUTIH,SEPATAN,38500
2024-12-05,BERAS IR 64 KW I,CISOKA,13500
2024-12-05,BERAS IR 64 KW I,SEPATAN,13500
2024-12-05,BERAS IR 64 KW II,CISOKA,12500
2024-12-05,BERAS IR 64 KW II,SEPATAN,12000
2024-12-05,BERAS SPHP,CISOKA,12500
2024-12-05,BERAS SPHP,SEPATAN,12500
2024-12-05,MINYAK GORENG CURAH,CISOKA,15000
2024-12-05,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-05,DAGING AYAM RAS,CISOKA,34500
2024-12-05,DAGING AYAM RAS,SEPATAN,35000
2024-12-05,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-05,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-05,DAGING SAPI SEGAR,CISOKA,120000
2024-12-05,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-05,GULA PASIR LOKAL,CISOKA,18000
2024-12-05,GULA PASIR LOKAL,SEPATAN,18000
2024-12-05,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-05,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-05,CABE MERAH BESAR,CISOKA,32000
2024-12-05,CABE MERAH BESAR,SEPATAN,32500
2024-12-05,CABE MERAH KERITING,CISOKA,26000
2024-12-05,CABE MERAH KERITING,SEPATAN,25500
2024-12-05,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-05,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-05,CABE RAWIT HIJAU,CISOKA,32500
2024-12-05,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-05,CABE RAWIT MERAH,CISOKA,36500
2024-12-05,CABE RAWIT MERAH,SEPATAN,37500
2024-12-05,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-05,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-05,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-05,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-05,TELUR AYAM RAS,CISOKA,27000
2024-12-05,TELUR AYAM RAS,SEPATAN,26500
2024-12-06,AYAM KAMPUNG,CISOKA,68500
2024-12-06,AYAM KAMPUNG,SEPATAN,69000
2024-12-06,BAWANG MERAH,CISOKA,35000
2024-12-06,BAWANG MERAH,SEPATAN,35000
2024-12-06,BAWANG PUTIH,CISOKA,38000
2024-12-06,BAWANG PUTIH,SEPATAN,38500
2024-12-06,BERAS IR 64 KW I,CISOKA,13500
2024-12-06,BERAS IR 64 KW I,SEPATAN,13500
2024-12-06,BERAS IR 64 KW II,CISOKA,12500
2024-12-06,BERAS IR 64 KW II,SEPATAN,12000
2024-12-06,BERAS SPHP,CISOKA,12500
2024-12-06,BERAS SPHP,SEPATAN,12500
2024-12-06,MINYAK GORENG CURAH,CISOKA,15000
2024-12-06,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-06,DAGING AYAM RAS,CISOKA,34500
2024-12-06,DAGING AYAM RAS,SEPATAN,35000
2024-12-06,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-06,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-06,DAGING SAPI SEGAR,CISOKA,120000
2024-12-06,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-06,GULA PASIR LOKAL,CISOKA,18000
2024-12-06,GULA PASIR LOKAL,SEPATAN,18000
2024-12-06,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-06,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-06,CABE MERAH BESAR,CISOKA,32000
2024-12-06,CABE MERAH BESAR,SEPATAN,32500
2024-12-06,CABE MERAH KERITING,CISOKA,26000
2024-12-06,CABE MERAH KERITING,SEPATAN,25500
2024-12-06,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-06,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-06,CABE RAWIT HIJAU,CISOKA,32500
2024-12-06,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-06,CABE RAWIT MERAH,CISOKA,36500
2024-12-06,CABE RAWIT MERAH,SEPATAN,37500
2024-12-06,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-06,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-06,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-06,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-06,TELUR AYAM RAS,CISOKA,27000
2024-12-06,TELUR AYAM RAS,SEPATAN,26500
2024-12-09,AYAM KAMPUNG,CISOKA,68500
2024-12-09,AYAM KAMPUNG,SEPATAN,69000
2024-12-09,BAWANG MERAH,CISOKA,30000
2024-12-09,BAWANG MERAH,SEPATAN,35000
2024-12-09,BAWANG PUTIH,CISOKA,38000
2024-12-09,BAWANG PUTIH,SEPATAN,38000
2024-12-09,BERAS IR 64 KW I,CISOKA,13500
2024-12-09,BERAS IR 64 KW I,SEPATAN,13500
2024-12-09,BERAS IR 64 KW II,CISOKA,12500
2024-12-09,BERAS IR 64 KW II,SEPATAN,12000
2024-12-09,BERAS SPHP,CISOKA,12500
2024-12-09,BERAS SPHP,SEPATAN,12500
2024-12-09,MINYAK GORENG CURAH,CISOKA,15000
2024-12-09,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-09,DAGING AYAM RAS,CISOKA,32000
2024-12-09,DAGING AYAM RAS,SEPATAN,33000
2024-12-09,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-09,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-09,DAGING SAPI SEGAR,CISOKA,120000
2024-12-09,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-09,GULA PASIR LOKAL,CISOKA,18000
2024-12-09,GULA PASIR LOKAL,SEPATAN,18000
2024-12-09,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-09,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-09,CABE MERAH BESAR,CISOKA,30000
2024-12-09,CABE MERAH BESAR,SEPATAN,32500
2024-12-09,CABE MERAH KERITING,CISOKA,25000
2024-12-09,CABE MERAH KERITING,SEPATAN,26500
2024-12-09,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-09,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-09,CABE RAWIT HIJAU,CISOKA,32500
2024-12-09,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-09,CABE RAWIT MERAH,CISOKA,34000
2024-12-09,CABE RAWIT MERAH,SEPATAN,33000
2024-12-09,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-09,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-09,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-09,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-09,TELUR AYAM RAS,CISOKA,27000
2024-12-09,TELUR AYAM RAS,SEPATAN,26500
2024-12-10,AYAM KAMPUNG,CISOKA,68500
2024-12-10,AYAM KAMPUNG,SEPATAN,69000
2024-12-10,BAWANG MERAH,CISOKA,30000
2024-12-10,BAWANG MERAH,SEPATAN,35000
2024-12-10,BAWANG PUTIH,CISOKA,38000
2024-12-10,BAWANG PUTIH,SEPATAN,38000
2024-12-10,BERAS IR 64 KW I,CISOKA,13500
2024-12-10,BERAS IR 64 KW I,SEPATAN,13500
2024-12-10,BERAS IR 64 KW II,CISOKA,12500
2024-12-10,BERAS IR 64 KW II,SEPATAN,12000
2024-12-10,BERAS SPHP,CISOKA,12500
2024-12-10,BERAS SPHP,SEPATAN,12500
2024-12-10,MINYAK GORENG CURAH,CISOKA,15000
2024-12-10,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-10,DAGING AYAM RAS,CISOKA,32000
2024-12-10,DAGING AYAM RAS,SEPATAN,33000
2024-12-10,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-10,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-10,DAGING SAPI SEGAR,CISOKA,120000
2024-12-10,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-10,GULA PASIR LOKAL,CISOKA,18000
2024-12-10,GULA PASIR LOKAL,SEPATAN,18000
2024-12-10,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-10,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-10,CABE MERAH BESAR,CISOKA,30000
2024-12-10,CABE MERAH BESAR,SEPATAN,32500
2024-12-10,CABE MERAH KERITING,CISOKA,25000
2024-12-10,CABE MERAH KERITING,SEPATAN,26500
2024-12-10,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-10,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-10,CABE RAWIT HIJAU,CISOKA,32500
2024-12-10,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-10,CABE RAWIT MERAH,CISOKA,34000
2024-12-10,CABE RAWIT MERAH,SEPATAN,33000
2024-12-10,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-10,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-10,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-10,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-10,TELUR AYAM RAS,CISOKA,27000
2024-12-10,TELUR AYAM RAS,SEPATAN,26500
2024-12-11,AYAM KAMPUNG,CISOKA,68500
2024-12-11,AYAM KAMPUNG,SEPATAN,69000
2024-12-11,BAWANG MERAH,CISOKA,30000
2024-12-11,BAWANG MERAH,SEPATAN,35000
2024-12-11,BAWANG PUTIH,CISOKA,38000
2024-12-11,BAWANG PUTIH,SEPATAN,38000
2024-12-11,BERAS IR 64 KW I,CISOKA,13500
2024-12-11,BERAS IR 64 KW I,SEPATAN,13500
2024-12-11,BERAS IR 64 KW II,CISOKA,12500
2024-12-11,BERAS IR 64 KW II,SEPATAN,12000
2024-12-11,BERAS SPHP,CISOKA,12500
2024-12-11,BERAS SPHP,SEPATAN,12500
2024-12-11,MINYAK GORENG CURAH,CISOKA,15000
2024-12-11,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-11,DAGING AYAM RAS,CISOKA,32000
2024-12-11,DAGING AYAM RAS,SEPATAN,33000
2024-12-11,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-11,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-11,DAGING SAPI SEGAR,CISOKA,120000
2024-12-11,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-11,GULA PASIR LOKAL,CISOKA,18000
2024-12-11,GULA PASIR LOKAL,SEPATAN,18000
2024-12-11,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-11,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-11,CABE MERAH BESAR,CISOKA,30000
2024-12-11,CABE MERAH BESAR,SEPATAN,32500
2024-12-11,CABE MERAH KERITING,CISOKA,25000
2024-12-11,CABE MERAH KERITING,SEPATAN,26500
2024-12-11,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-11,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-11,CABE RAWIT HIJAU,CISOKA,32500
2024-12-11,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-11,CABE RAWIT MERAH,CISOKA,34000
2024-12-11,CABE RAWIT MERAH,SEPATAN,33000
2024-12-11,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-11,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-11,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-11,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-11,TELUR AYAM RAS,CISOKA,27000
2024-12-11,TELUR AYAM RAS,SEPATAN,26500
2024-12-12,AYAM KAMPUNG,CISOKA,68500
2024-12-12,AYAM KAMPUNG,SEPATAN,69000
2024-12-12,BAWANG MERAH,CISOKA,30000
2024-12-12,BAWANG MERAH,SEPATAN,35000
2024-12-12,BAWANG PUTIH,CISOKA,38000
2024-12-12,BAWANG PUTIH,SEPATAN,38000
2024-12-12,BERAS IR 64 KW I,CISOKA,13500
2024-12-12,BERAS IR 64 KW I,SEPATAN,13500
2024-12-12,BERAS IR 64 KW II,CISOKA,12500
2024-12-12,BERAS IR 64 KW II,SEPATAN,12000
2024-12-12,BERAS SPHP,CISOKA,12500
2024-12-12,BERAS SPHP,SEPATAN,12500
2024-12-12,MINYAK GORENG CURAH,CISOKA,15000
2024-12-12,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-12,DAGING AYAM RAS,CISOKA,32000
2024-12-12,DAGING AYAM RAS,SEPATAN,33000
2024-12-12,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-12,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-12,DAGING SAPI SEGAR,CISOKA,120000
2024-12-12,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-12,GULA PASIR LOKAL,CISOKA,18000
2024-12-12,GULA PASIR LOKAL,SEPATAN,18000
2024-12-12,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-12,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-12,CABE MERAH BESAR,CISOKA,30000
2024-12-12,CABE MERAH BESAR,SEPATAN,32500
2024-12-12,CABE MERAH KERITING,CISOKA,25000
2024-12-12,CABE MERAH KERITING,SEPATAN,26500
2024-12-12,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-12,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-12,CABE RAWIT HIJAU,CISOKA,32500
2024-12-12,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-12,CABE RAWIT MERAH,CISOKA,34000
2024-12-12,CABE RAWIT MERAH,SEPATAN,33000
2024-12-12,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-12,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-12,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-12,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-12,TELUR AYAM RAS,CISOKA,27000
2024-12-12,TELUR AYAM RAS,SEPATAN,26500
2024-12-13,AYAM KAMPUNG,CISOKA,68500
2024-12-13,AYAM KAMPUNG,SEPATAN,69000
2024-12-13,BAWANG MERAH,CISOKA,30000
2024-12-13,BAWANG MERAH,SEPATAN,35000
2024-12-13,BAWANG PUTIH,CISOKA,38000
2024-12-13,BAWANG PUTIH,SEPATAN,38000
2024-12-13,BERAS IR 64 KW I,CISOKA,13500
2024-12-13,BERAS IR 64 KW I,SEPATAN,13500
2024-12-13,BERAS IR 64 KW II,CISOKA,12500
2024-12-13,BERAS IR 64 KW II,SEPATAN,12000
2024-12-13,BERAS SPHP,CISOKA,12500
2024-12-13,BERAS SPHP,SEPATAN,12500
2024-12-13,MINYAK GORENG CURAH,CISOKA,15000
2024-12-13,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-13,DAGING AYAM RAS,CISOKA,32000
2024-12-13,DAGING AYAM RAS,SEPATAN,33000
2024-12-13,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-13,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-13,DAGING SAPI SEGAR,CISOKA,120000
2024-12-13,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-13,GULA PASIR LOKAL,CISOKA,18000
2024-12-13,GULA PASIR LOKAL,SEPATAN,18000
2024-12-13,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-13,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-13,CABE MERAH BESAR,CISOKA,30000
2024-12-13,CABE MERAH BESAR,SEPATAN,32500
2024-12-13,CABE MERAH KERITING,CISOKA,25000
2024-12-13,CABE MERAH KERITING,SEPATAN,26500
2024-12-13,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-13,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-13,CABE RAWIT HIJAU,CISOKA,32500
2024-12-13,CABE RAWIT HIJAU,SEPATAN,32000
2024-12-13,CABE RAWIT MERAH,CISOKA,34000
2024-12-13,CABE RAWIT MERAH,SEPATAN,33000
2024-12-13,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-13,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-13,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-13,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-13,TELUR AYAM RAS,CISOKA,27000
2024-12-13,TELUR AYAM RAS,SEPATAN,26500
2024-12-16,AYAM KAMPUNG,CISOKA,68500
2024-12-16,AYAM KAMPUNG,SEPATAN,69000
2024-12-16,BAWANG MERAH,CISOKA,35500
2024-12-16,BAWANG MERAH,SEPATAN,35500
2024-12-16,BAWANG PUTIH,CISOKA,38000
2024-12-16,BAWANG PUTIH,SEPATAN,38000
2024-12-16,BERAS IR 64 KW I,CISOKA,13500
2024-12-16,BERAS IR 64 KW I,SEPATAN,13500
2024-12-16,BERAS IR 64 KW II,CISOKA,12500
2024-12-16,BERAS IR 64 KW II,SEPATAN,12000
2024-12-16,BERAS SPHP,CISOKA,12500
2024-12-16,BERAS SPHP,SEPATAN,12500
2024-12-16,MINYAK GORENG CURAH,CISOKA,15000
2024-12-16,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-16,DAGING AYAM RAS,CISOKA,32000
2024-12-16,DAGING AYAM RAS,SEPATAN,33000
2024-12-16,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-16,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-16,DAGING SAPI SEGAR,CISOKA,120000
2024-12-16,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-16,GULA PASIR LOKAL,CISOKA,18000
2024-12-16,GULA PASIR LOKAL,SEPATAN,18000
2024-12-16,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-16,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-16,CABE MERAH BESAR,CISOKA,37250
2024-12-16,CABE MERAH BESAR,SEPATAN,37250
2024-12-16,CABE MERAH KERITING,CISOKA,31500
2024-12-16,CABE MERAH KERITING,SEPATAN,31500
2024-12-16,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-16,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-16,CABE RAWIT HIJAU,CISOKA,35000
2024-12-16,CABE RAWIT HIJAU,SEPATAN,35000
2024-12-16,CABE RAWIT MERAH,CISOKA,35500
2024-12-16,CABE RAWIT MERAH,SEPATAN,35500
2024-12-16,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-16,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-16,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-16,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-16,TELUR AYAM RAS,CISOKA,30000
2024-12-16,TELUR AYAM RAS,SEPATAN,30000
2024-12-17,AYAM KAMPUNG,CISOKA,68500
2024-12-17,AYAM KAMPUNG,SEPATAN,69000
2024-12-17,BAWANG MERAH,CISOKA,35500
2024-12-17,BAWANG MERAH,SEPATAN,35500
2024-12-17,BAWANG PUTIH,CISOKA,38000
2024-12-17,BAWANG PUTIH,SEPATAN,38000
2024-12-17,BERAS IR 64 KW I,CISOKA,13500
2024-12-17,BERAS IR 64 KW I,SEPATAN,13500
2024-12-17,BERAS IR 64 KW II,CISOKA,12500
2024-12-17,BERAS IR 64 KW II,SEPATAN,12000
2024-12-17,BERAS SPHP,CISOKA,12500
2024-12-17,BERAS SPHP,SEPATAN,12500
2024-12-17,MINYAK GORENG CURAH,CISOKA,15000
2024-12-17,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-17,DAGING AYAM RAS,CISOKA,35000
2024-12-17,DAGING AYAM RAS,SEPATAN,33000
2024-12-17,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-17,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-17,DAGING SAPI SEGAR,CISOKA,120000
2024-12-17,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-17,GULA PASIR LOKAL,CISOKA,18000
2024-12-17,GULA PASIR LOKAL,SEPATAN,18000
2024-12-17,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-17,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-17,CABE MERAH BESAR,CISOKA,37250
2024-12-17,CABE MERAH BESAR,SEPATAN,37250
2024-12-17,CABE MERAH KERITING,CISOKA,31500
2024-12-17,CABE MERAH KERITING,SEPATAN,31500
2024-12-17,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-17,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-17,CABE RAWIT HIJAU,CISOKA,35500
2024-12-17,CABE RAWIT HIJAU,SEPATAN,35000
2024-12-17,CABE RAWIT MERAH,CISOKA,35500
2024-12-17,CABE RAWIT MERAH,SEPATAN,35500
2024-12-17,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-17,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-17,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-17,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-17,TELUR AYAM RAS,CISOKA,30000
2024-12-17,TELUR AYAM RAS,SEPATAN,30000
2024-12-18,AYAM KAMPUNG,CISOKA,68500
2024-12-18,AYAM KAMPUNG,SEPATAN,69000
2024-12-18,BAWANG MERAH,CISOKA,35500
2024-12-18,BAWANG MERAH,SEPATAN,35500
2024-12-18,BAWANG PUTIH,CISOKA,38000
2024-12-18,BAWANG PUTIH,SEPATAN,38000
2024-12-18,BERAS IR 64 KW I,CISOKA,13500
2024-12-18,BERAS IR 64 KW I,SEPATAN,13500
2024-12-18,BERAS IR 64 KW II,CISOKA,12500
2024-12-18,BERAS IR 64 KW II,SEPATAN,12000
2024-12-18,BERAS SPHP,CISOKA,12500
2024-12-18,BERAS SPHP,SEPATAN,12500
2024-12-18,MINYAK GORENG CURAH,CISOKA,15000
2024-12-18,MINYAK GORENG CURAH,SEPATAN,15000
2024-12-18,DAGING AYAM RAS,CISOKA,35000
2024-12-18,DAGING AYAM RAS,SEPATAN,33000
2024-12-18,DAGING AYAM RAS BOILLER,CISOKA,35000
2024-12-18,DAGING AYAM RAS BOILLER,SEPATAN,35000
2024-12-18,DAGING SAPI SEGAR,CISOKA,120000
2024-12-18,DAGING SAPI SEGAR,SEPATAN,120000
2024-12-18,GULA PASIR LOKAL,CISOKA,18000
2024-12-18,GULA PASIR LOKAL,SEPATAN,18000
2024-12-18,MINYAK GORENG KEMASAN,CISOKA,18000
2024-12-18,MINYAK GORENG KEMASAN,SEPATAN,18000
2024-12-18,CABE MERAH BESAR,CISOKA,37250
2024-12-18,CABE MERAH BESAR,SEPATAN,37250
2024-12-18,CABE MERAH KERITING,CISOKA,31500
2024-12-18,CABE MERAH KERITING,SEPATAN,31500
2024-12-18,MINYAK GORENG MINYAK KITA,CISOKA,16000
2024-12-18,MINYAK GORENG MINYAK KITA,SEPATAN,16000
2024-12-18,CABE RAWIT HIJAU,CISOKA,35000
2024-12-18,CABE RAWIT HIJAU,SEPATAN,35000
2024-12-18,CABE RAWIT MERAH,CISOKA,35500
2024-12-18,CABE RAWIT MERAH,SEPATAN,35500
2024-12-18,TEPUNG SEGITIGA BIRU (KW MEDIUM),CISOKA,12000
2024-12-18,TEPUNG SEGITIGA BIRU (KW MEDIUM),SEPATAN,12000
2024-12-18,TELUR AYAM KAMPUNG,CISOKA,3000
2024-12-18,TELUR AYAM KAMPUNG,SEPATAN,3000
2024-12-18,TELUR AYAM RAS,CISOKA,30000
2024-12-18,TELUR AYAM RAS,SEPATAN,30000
2024-12-19,AYAM KAMPUNG,CISOKA,68500
2024-12-19,AYAM KAMPUNG,SEPATAN,69000
2024-12-19,BAWANG MERAH,CISOKA,35500
2024-12-19,BAWANG MERAH,SEPATAN,35500
2024-12-19,BAWANG PUTIH,CISOKA,38000
2024-12-19,BAWANG PUTIH,SEPATAN,39000
2024-12-19,BERAS IR 64 KW I,CISOKA,13500
2024-12-19,BERAS IR 64 KW I,SEPATAN,13500
2024-12-19,BERAS IR 64 KW II,CISOKA,12500
2024-12-19,BERAS IR 64 KW II,SEPATAN,12000
2024-12-19,BERAS SPHP,CISOKA,12500
2024-12-19,BERAS SPHP,SEPATAN,12500
2024-12-19,MINYAK GORENG CURAH,CISOKA,15000
